care_team,age,occupation,intake_no_of_hh,income_assessment_salary,income_assessment_cpf_payout,income_assessment_assistance_from_other_agencies,income_assessment_assistance_from_relatives_friends,income_assessment_insurance_payout,income_assessment_rental_income,income_assessment_others_income,expenditure_assessment_mortgage_rental,expenditure_assessment_utilities,expenditure_assessment_s_cc_fees,expenditure_assessment_food_expenses,expenditure_assessment_marketing_groceries,expenditure_assessment_telecommunications,expenditure_assessment_transportation,expenditure_assessment_medical_expenses,expenditure_assessment_education_expense,expenditure_assessment_contribution_to_family_members,expenditure_assessment_domestic_helper,expenditure_assessment_loans_debts_installments,expenditure_assessment_insurance_premiums,expenditure_assessment_others_expenditure,current_savings,assessment_date_time,type_of_assistances,no_of_hh,before_primary,primary_7_12,secondary_13_17,tertiary_18_21,adult_22_64,elderly_65_and_above,income_total_cal,expenditure_total_cal,difference_cal,amount_total,points
north 2 2,78.0,NA,4.0,0.0,0.0,1415.5,253.0,0.0,0.0,0.0,0.0,129.4,45.5,450.0,0.0,0.0,125.0,216.0,80.0,0.0,0.0,45.0,0.0,553.0,9.75,2019-11-15,medical_consumables_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1668.5,1643.9,24.59999999999991,224.94,0
north 2 2,92.0,retired,1.0,0.0,0.0,750.0,350.0,0.0,0.0,0.0,0.0,100.0,46.0,300.0,0.0,31.35,0.0,0.0,0.0,0.0,760.0,0.0,0.0,0.0,400.0,2020-07-16,medical_consumables_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,1237.35,-137.3499999999999,180.9,0
north 1 1,43.0,employed,6.0,3570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,45.5,1020.0,0.0,107.6,0.0,202.2,80.0,0.0,660.0,0.0,0.0,1872.0,800.41,2020-07-17,medical_consumables_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3570.0,4187.3,-617.3000000000002,227.96,1
north 2 2,42.0,unemployed,4.0,1280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,700.0,0.0,79.9,90.0,44.0,0.0,0.0,0.0,26.1,0.0,240.0,2203.41,2020-08-16,hiv_medication_fees,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1280.0,1226.0,54.0,160.0,0
north 2 2,30.0,NA,3.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,250.0,233.0,500.0,0.0,138.0,50.0,150.0,0.0,0.0,0.0,0.0,0.0,565.0,68.87,2021-02-08,medical_consumables_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2336.0,-1336.0,630.0,0
north 2 2,87.0,unemployed,2.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,200.0,0.0,46.0,40.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,2437.79,2021-03-20,medical_consumables_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,479.0,-239.0,355.52,0
north 2 2,73.0,unemployed,3.0,0.0,0.0,1230.0,0.0,0.0,0.0,0.0,0.0,220.0,62.0,950.0,0.0,26.0,100.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,449.25,2021-10-23,medical_consumables_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1230.0,1556.0,-326.0,253.06,0
north 2 2,69.0,NA,3.0,0.0,500.0,1061.0,0.0,0.0,0.0,0.0,0.0,163.0,31.0,1200.0,0.0,142.0,200.0,100.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,2022-04-09,household_living_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1561.0,2336.0,-775.0,200.0,0
north 2 2,77.0,NA,4.0,0.0,0.0,304.0,0.0,0.0,0.0,0.0,0.0,324.0,64.0,240.0,0.0,230.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.88,2022-04-15,household_living_assistance,4.0,0.0,0.0,2.0,0.0,1.0,1.0,304.0,908.0,-604.0,200.0,1
north 3 3,67.0,NA,3.0,0.0,606.0,200.0,250.0,0.0,0.0,0.0,50.0,175.0,31.0,650.0,0.0,57.0,0.0,84.0,0.0,0.0,700.0,0.0,0.0,120.0,0.0,2020-06-12,medical_consumables_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1056.0,1867.0,-811.0,95.43,0
north 3 3,64.0,NA,2.0,1209.0,0.0,215.5,0.0,0.0,0.0,0.0,0.0,56.57,30.5,650.0,0.0,95.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,77.35,9.17,2021-08-15,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1424.5,1003.42,421.08000000000004,772.5,0
north 3 3,64.0,NA,2.0,0.0,450.0,450.0,50.0,0.0,0.0,0.0,0.0,110.0,31.8,300.0,0.0,203.5,60.0,0.0,0.0,0.0,0.0,0.0,0.0,705.3,50.58,2024-01-26,others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,1410.6,-460.5999999999999,250.0,0
south 2 2,63.0,unemployed,3.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-28,medical_transport_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,2240.0,0
south 1 1,57.0,NA,2.0,0.0,0.0,1745.0,50.0,0.0,0.0,0.0,44.0,220.0,31.0,400.0,60.0,147.0,145.0,50.0,0.0,0.0,940.0,0.0,0.0,0.0,0.0,2023-12-22,household_living_assistance,3.0,0.0,0.0,1.0,0.0,2.0,0.0,1795.0,2037.0,-242.0,250.0,1
south 1 1,57.0,NA,2.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,165.0,170.0,19.0,850.0,0.0,100.0,22.0,75.0,0.0,0.0,0.0,0.0,0.0,25.25,0.0,2017-04-15,household_living_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,1426.25,-1176.25,532.0,0
south 1 1,71.0,unemployed,3.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-17,household_living_assistance,2.0,0.0,0.0,0.0,0.0,0.0,2.0,200.0,343.0,-143.0,100.0,1
south 1 1,50.0,unemployed,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,100.0,300.0,350.0,0.0,27.0,200.0,0.0,0.0,0.0,600.0,0.0,0.0,120.0,0.0,2020-06-28,medical_consumables_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1697.0,-697.0,117.0,0
south 1 1,71.0,unemployed,1.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,33.0,122.0,18.0,30.0,0.0,15.0,70.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-18,medical_consumables_assistance,1.0,0.0,0.0,0.0,0.0,0.0,1.0,250.0,333.0,-83.0,543.18,1
south 1 1,56.0,unemployed,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,65.0,63.5,215.0,0.0,120.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,2068.76,2020-08-15,medical_consumables_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,863.5,-263.5,222.84,0
south 1 1,74.0,unemployed,5.0,2500.0,0.0,150.0,0.0,0.0,0.0,0.0,200.0,180.0,65.0,800.0,0.0,210.0,100.0,0.0,50.0,0.0,60.0,0.0,445.0,400.0,0.0,2020-11-12,medical_consumables_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2650.0,2510.0,140.0,163.8,1
south 1 1,86.0,unemployed,0.0,0.0,0.0,982.0,0.0,0.0,0.0,0.0,111.0,100.0,21.0,600.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-11-14,day_care_fees_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,982.0,860.0,122.0,526.0,0
south 1 1,63.0,unemployed,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,45.0,0.0,25.0,600.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,2020-11-14,household_living_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,743.3,-143.29999999999995,150.0,0
south 1 1,60.0,employed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,household_living_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0
east 4 4,77.0,retired,1.0,0.0,380.0,300.0,0.0,0.0,0.0,0.0,102.5,0.0,8.0,600.0,0.0,13.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,2020-12-15,household_living_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.0,808.5,-128.5,100.0,0
south 1 1,79.0,retired,0.0,0.0,0.0,500.0,200.0,0.0,0.0,0.0,150.0,200.0,30.0,500.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,2020-12-13,household_living_assistance,2.0,0.0,0.0,0.0,0.0,1.0,1.0,700.0,950.0,-250.0,200.0,1
south 1 1,41.0,employed,0.0,3219.0,0.0,1353.5,0.0,0.0,0.0,0.0,44.0,530.0,29.5,900.0,0.0,246.9,430.0,3145.93,320.0,0.0,0.0,6000.0,0.0,0.0,66.32,2021-02-20,household_living_assistance,5.0,0.0,0.0,2.0,0.0,3.0,0.0,4572.5,11646.33,-7073.83,600.0,2
south 1 1,88.0,unemployed,0.0,0.0,0.0,600.0,50.0,0.0,0.0,0.0,45.0,80.0,25.0,1050.0,0.0,70.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,30000.0,2021-04-17,medical_consumables_assistance,4.0,0.0,0.0,0.0,0.0,3.0,1.0,650.0,1470.0,-820.0,60.0,2
south 1 1,62.0,unemployed,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,27.0,64.0,22.0,200.0,0.0,56.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.03,2021-05-16,household_living_assistance,1.0,0.0,0.0,0.0,0.0,0.0,1.0,450.0,419.0,31.0,100.0,2
south 1 1,66.0,unemployed,0.0,0.0,0.0,100.0,200.0,0.0,0.0,0.0,55.5,32.5,10.25,75.0,0.0,10.0,30.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,2.25,2021-05-23,household_living_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,230.25,69.75,100.0,0
south 1 1,79.0,unemployed,5.0,1650.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,300.0,22.5,750.0,0.0,410.0,336.0,0.0,310.0,0.0,0.0,0.0,0.0,350.0,0.0,2021-07-18,medical_consumables_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2150.0,2478.5,-328.5,390.0,1
south 1 1,74.0,retired,1.0,0.0,696.0,0.0,0.0,0.0,0.0,0.0,92.5,20.0,26.0,405.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,25.5,0.0,120.0,0.0,2021-10-11,household_living_assistance,1.0,0.0,0.0,0.0,0.0,0.0,1.0,696.0,703.0,-7.0,100.0,1
south 1 1,87.0,unemployed,0.0,0.0,0.0,555.0,0.0,0.0,0.0,0.0,267.0,60.0,45.0,150.0,0.0,50.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,2021-11-19,household_living_assistance,2.0,0.0,0.0,0.0,0.0,1.0,1.0,555.0,630.0,-75.0,200.0,1
south 1 1,64.0,employed,4.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,3800.0,600.0,0.0,600.0,0.0,40.0,145.0,70.0,1196.0,0.0,0.0,0.0,0.0,120.0,0.0,2021-11-20,household_living_assistance,4.0,0.0,0.0,2.0,0.0,2.0,0.0,3000.0,6571.0,-3571.0,200.0,1
south 1 1,28.0,NA,3.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,150.0,33.5,600.0,50.0,95.0,100.0,114.0,120.0,0.0,0.0,282.0,0.0,0.0,0.0,2024-08-18,household_living_assistance,3.0,1.0,0.0,0.0,0.0,2.0,0.0,1200.0,1588.5,-388.5,300.0,0
south 1 1,86.0,retired,2.0,0.0,0.0,1550.0,450.0,0.0,0.0,690.0,33.0,70.0,20.5,500.0,0.0,50.0,42.0,28.0,0.0,0.0,650.0,0.0,0.0,1300.0,0.0,2022-02-21,medical_transport_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2690.0,2693.5,-3.5,1300.0,0
south 1 1,64.0,unemployed,1.0,0.0,0.0,430.0,0.0,0.0,26.0,21.0,26.0,35.0,21.0,230.0,0.0,46.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-03-19,household_living_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.0,408.0,69.0,150.0,0
south 1 1,53.0,unemployed,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-04-17,medical_transport_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.0,-380.0,350.0,0
south 2 2,38.0,unemployed,4.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,150.0,0.0,480.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2020-07-17,hiv_medication_fees,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,780.0,-180.0,205.0,0
south 2 2,70.0,retired,1.0,0.0,0.0,230.5,0.0,0.0,0.0,0.0,0.0,25.0,30.5,100.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-05-17,medical_consumables_assistance,1.0,0.0,0.0,0.0,0.0,0.0,1.0,230.5,165.5,65.0,241.8,1
south 2 2,57.0,unemployed,3.0,0.0,0.0,500.0,100.0,0.0,0.0,0.0,0.0,200.0,47.5,500.0,0.0,98.0,30.0,386.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,2020-07-10,medical_consumables_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,1261.5,-661.5,291.4,0
south 2 2,86.0,retired,3.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,129.0,40.0,400.0,0.0,0.0,140.0,699.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-16,medical_consumables_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,1408.5,-908.5,616.64,0
south 2 2,67.0,unemployed,1.0,0.0,0.0,460.0,0.0,0.0,0.0,0.0,13.0,25.0,11.0,340.0,0.0,65.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,0.0,2020-07-15,household_living_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.0,666.0,-206.0,150.0,0
south 2 2,77.0,retired,2.0,0.0,0.0,400.0,0.0,0.0,600.0,0.0,0.0,200.0,49.0,600.0,0.0,100.0,100.0,368.0,0.0,0.0,0.0,0.0,0.0,0.0,6447.0,2020-10-15,medical_consumables_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1417.0,-417.0,120.0,0
south 2 2,46.0,unemployed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,49.0,300.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-12,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0,-399.0,1357.02,1
north 2 2,39.0,unemployed,4.0,1400.0,0.0,0.0,0.0,0.0,0.0,177.5,0.0,130.0,47.5,740.0,0.0,200.0,430.0,732.0,200.0,0.0,890.0,400.0,116.0,0.0,0.0,2020-11-21,medical_consumables_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1577.5,3885.5,-2308.0,411.0,1
south 2 2,58.0,unemployed,4.0,2500.0,0.0,200.0,0.0,0.0,0.0,0.0,160.5,140.0,47.5,800.0,0.0,360.82,150.0,478.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,2020-12-13,medical_consumables_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.0,2316.8199999999997,383.1800000000003,60.0,1
south 2 2,34.0,employed,3.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,190.0,45.0,1240.0,0.0,275.0,420.0,260.0,456.0,0.0,0.0,135.0,0.0,650.0,0.0,2021-03-18,antenatal_check_fees_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,3871.0,-271.0,2000.0,0
south 2 2,80.0,NA,1.0,0.0,0.0,0.0,616.0,0.0,0.0,0.0,0.0,100.0,67.0,250.0,0.0,29.0,0.0,140.0,0.0,0.0,740.0,0.0,0.0,0.0,0.0,2021-05-15,medical_consumables_assistance,2.0,0.0,0.0,0.0,0.0,1.0,1.0,616.0,1326.0,-710.0,132.0,1
south 2 2,44.0,employed,4.0,1470.0,0.0,310.0,0.0,0.0,0.0,298.0,138.0,150.0,30.0,950.0,0.0,100.0,200.0,0.0,150.0,0.0,0.0,910.0,0.0,0.0,0.0,2021-06-09,household_living_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2078.0,2628.0,-550.0,400.0,1
south 2 2,72.0,unemployed,1.0,0.0,250.0,150.0,0.0,0.0,0.0,90.5,61.0,50.0,30.5,501.0,0.0,39.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,153.67,2021-09-06,household_living_assistance,1.0,0.0,0.0,0.0,0.0,0.0,1.0,490.5,729.5,-239.0,200.0,1
south 2 2,67.0,NA,3.0,1700.0,0.0,200.0,0.0,0.0,0.0,0.0,500.0,120.0,0.0,600.0,0.0,111.9,110.0,130.0,0.0,0.0,0.0,0.0,0.0,40.0,50.0,2021-09-12,medical_consumables_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,1611.9,288.0999999999999,133.76,0
south 2 2,56.0,unemployed,4.0,0.0,0.0,750.0,500.0,0.0,0.0,0.0,0.0,250.0,47.5,1950.0,0.0,200.0,100.0,382.0,0.0,0.0,860.0,66.0,0.0,70.0,0.0,2021-11-13,medical_consumables_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250.0,3925.5,-2675.5,105.0,0
south 2 2,47.0,employed,2.0,0.0,0.0,1000.0,0.0,0.0,0.0,47.0,26.0,0.0,21.0,460.0,0.0,35.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,2021-12-15,day_care_fees_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1047.0,562.0,485.0,150.0,0
south 2 2,65.0,unemployed,1.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,2021-12-18,household_living_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,785.0,-335.0,250.0,0
south 2 2,66.0,retired,2.0,1579.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,63.0,400.0,500.0,50.0,140.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-03-20,medical_consumables_assistance,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1579.0,1532.0,47.0,207.0,0
east 2 2,77.0,retired,1.0,0.0,0.0,430.0,0.0,0.0,0.0,0.0,29.0,0.0,21.0,290.0,0.0,30.0,30.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,3752.91,2022-03-20,medical_consumables_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,508.0,-78.0,121.11,0
south 3 3,90.0,retired,3.0,2550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,83.0,775.0,0.0,340.0,330.0,300.0,200.0,0.0,660.0,59.0,80.0,0.0,0.0,2020-04-12,medical_consumables_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.0,3177.0,-627.0,446.4,0
south 3 3,49.0,employed,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,63.0,500.0,0.0,200.0,138.0,0.0,328.0,0.0,0.0,0.0,275.75,0.0,7000.0,2020-02-29,household_living_assistance,4.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1604.75,-1604.75,300.0,1
south 3 3,71.0,employed,7.0,0.0,939.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-20,medical_consumables_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,939.0,800.0,139.0,504.0,0
south 3 3,66.0,unemployed,2.0,0.0,0.0,530.5,0.0,0.0,0.0,0.0,26.0,113.0,30.0,330.0,0.0,56.0,80.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-05-26,household_living_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.5,710.0,-179.5,450.0,0
south 3 3,85.0,unemployed,4.0,1000.0,0.0,300.0,300.0,0.0,0.0,0.0,30.0,200.0,69.0,1200.0,0.0,100.0,130.0,400.0,0.0,0.0,650.0,0.0,50.0,0.0,3173.82,2020-11-15,medical_consumables_assistance,5.0,0.0,0.0,0.0,0.0,3.0,2.0,1600.0,2829.0,-1229.0,561.6,1
south 2 2,75.0,unemployed,1.0,0.0,180.0,350.0,0.0,0.0,0.0,63.5,0.0,30.0,63.5,470.0,0.0,10.0,10.0,0.0,0.0,0.0,80.0,0.0,0.0,80.0,686.71,2020-11-15,medical_consumables_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593.5,743.5,-150.0,247.07,0
south 3 3,79.0,unemployed,3.0,0.0,748.0,480.0,1462.0,0.0,0.0,0.0,0.0,174.0,67.0,950.0,0.0,70.0,100.0,740.0,0.0,0.0,720.0,0.0,0.0,0.0,19693.0,2021-03-14,medical_consumables_assistance,3.0,0.0,0.0,0.0,0.0,1.0,2.0,2690.0,2821.0,-131.0,250.0,2
south 3 3,47.0,unemployed,3.0,1909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.17,48.0,300.0,0.0,237.0,70.0,103.0,0.0,0.0,0.0,0.0,232.0,615.0,1185.02,2021-09-13,hiv_medication_fees,4.0,0.0,0.0,0.0,1.0,2.0,1.0,1909.0,1733.17,175.82999999999993,240.0,2
south 3 3,78.0,unemployed,2.0,2300.0,400.0,116.0,0.0,0.0,0.0,0.0,0.0,70.0,44.0,1330.0,0.0,100.0,240.0,0.0,0.0,0.0,650.0,0.0,0.0,0.0,0.0,2021-12-19,medical_consumables_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2816.0,2434.0,382.0,40.37,0
south 3 3,44.0,unemployed,3.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678.0,0.0,50.0,90.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-12,hiv_medication_fees,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,893.0,-293.0,100.0,1
south 3 3,53.0,unemployed,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-14,medical_transport_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1170.0,0
central 1 1,57.0,NA,2.0,2150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,63.0,450.0,0.0,0.0,220.0,300.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-06-15,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2150.0,1253.0,897.0,398.0,0
south 1 1,68.0,unemployed,1.0,0.0,350.0,180.0,0.0,0.0,0.0,0.0,111.0,64.0,23.1,500.0,0.0,25.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-13,household_living_assistance,1.0,0.0,0.0,0.0,0.0,0.0,1.0,530.0,823.1,-293.1,300.0,1
central 1 1,80.0,NA,1.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,315.03,2022-06-16,medical_consumables_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,400.0,0.0,39.45,0
south 3 3,60.0,NA,2.0,658.87,0.0,180.0,75.0,0.0,0.0,0.0,0.0,80.0,70.0,642.0,80.0,91.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-17,interim_dialysis_assistance,2.0,0.0,0.0,0.0,0.0,2.0,0.0,913.87,1033.0,-119.13,1301.55,0
central 3 3,59.0,unemployed,2.0,0.0,300.0,1100.0,0.0,0.0,450.0,0.0,0.0,111.0,30.0,370.0,0.0,90.0,40.0,0.0,0.0,0.0,890.0,0.0,0.0,300.0,367.47,2022-06-23,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850.0,1831.0,19.0,1170.0,0
north 1 1,22.0,unemployed,2.0,0.0,0.0,1858.0,0.0,0.0,0.0,0.0,44.0,106.8,29.0,600.0,1309.5,102.2,37.5,821.38,70.0,0.0,0.0,0.0,0.0,0.0,756.02,2022-06-18,medical_consumables_assistance,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1858.0,3120.38,-1262.38,941.93,0
east 2 2,67.0,unemployed,2.0,0.0,0.0,509.0,0.0,0.0,0.0,0.0,0.0,90.0,31.0,800.0,0.0,30.0,80.0,25.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,2022-06-14,medical_consumables_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.0,1106.0,-597.0,725.4,0
central 1 1,31.0,unemployed,5.0,3200.0,250.0,700.0,0.0,0.0,0.0,0.0,0.0,200.0,80.0,500.0,0.0,194.0,1050.0,0.0,0.0,0.0,0.0,255.0,0.0,800.0,500.0,2022-06-16,medical_consumables_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4150.0,3079.0,1071.0,634.6,0
east 2 2,51.0,unemployed,5.0,4300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.0,46.5,2050.0,0.0,174.0,529.0,312.0,218.0,0.0,0.0,51.5,0.0,0.0,111.06,2022-06-16,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4300.0,3669.0,631.0,1721.55,0
east 2 2,76.0,retired,4.0,0.0,600.0,460.0,0.0,0.0,0.0,0.0,100.0,168.0,31.0,500.0,0.0,50.0,450.0,150.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-06-20,interim_dialysis_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1060.0,1552.0,-492.0,1050.0,0
central 1 1,50.0,unemployed,2.0,0.0,0.0,705.0,0.0,0.0,0.0,0.0,26.0,115.0,19.0,660.0,0.0,124.0,50.0,0.0,10.0,0.0,0.0,0.0,0.0,117.0,0.0,2017-09-13,household_living_assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705.0,1121.0,-416.0,150.0,0
