,care_team,age,occupation,intake_no_of_hh,income_assessment_salary,income_assessment_cpf_payout,income_assessment_assistance_from_other_agencies,income_assessment_assistance_from_relatives_friends,income_assessment_insurance_payout,income_assessment_rental_income,income_assessment_others_income,expenditure_assessment_mortgage_rental,expenditure_assessment_utilities,expenditure_assessment_s_cc_fees,expenditure_assessment_food_expenses,expenditure_assessment_marketing_groceries,expenditure_assessment_telecommunications,expenditure_assessment_transportation,expenditure_assessment_medical_expenses,expenditure_assessment_education_expense,expenditure_assessment_contribution_to_family_members,expenditure_assessment_domestic_helper,expenditure_assessment_loans_debts_installments,expenditure_assessment_insurance_premiums,expenditure_assessment_others_expenditure,current_savings,assessment_date_time,type_of_assistances,no_of_hh,before_primary,primary_7_12,secondary_13_17,tertiary_18_21,adult_22_64,elderly_65_and_above,income_total_cal,expenditure_total_cal,difference_cal,amount_total,points
65,east 4 4,94,unemployed,3.0,0.0,0.0,572.7673302725138,212.13604824907918,0.0,0.0,0.0,0.0,265.170060311349,53.034012062269795,954.6122171208564,0.0,58.337413268496775,53.034012062269795,68.94421568095073,0.0,0.0,784.903378521593,0.0,0.0,178.19428052922652,0.0,2021-06-06,medical_consumables_assistance,0,0,0,0,0,0,0,784.903378521593,2416.229589557012,-1631.326211035419,229.10693210900553,0
66,east 4 4,81,unemployed,1.0,0.0,0.0,476.0306915415982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.88303548885236,0.0,21.15691962407103,95.20613830831964,0.0,0.0,0.0,0.0,0.0,0.0,105.78459812035514,0.0,2022-04-16,household_living_assistance,0,0,0,0,0,0,0,476.0306915415982,476.0306915415982,0.0,158.6768971805327,0
67,north 1 1,63,,3.0,669.3319615178465,630.453966892791,210.151322297597,0.0,0.0,0.0,0.0,0.0,155.51197850022177,47.80942582270332,1260.907933785582,0.0,104.02490453731052,88.26355536499074,0.0,0.0,0.0,0.0,0.0,0.0,105.0756611487985,20.17,2022-09-16,medical_consumables_assistance,0,0,0,0,0,0,0,1509.9372507082344,1761.593459159607,-251.6562084513724,137.8592674272236,0
68,north 1 1,70,,2.0,0.0,1170.0180783614471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.253734393486777,637.6120318046034,0.0,73.85672701736655,63.76120318046033,0.0,0.0,0.0,0.0,797.0150397557542,0.0,212.53734393486778,2210.22,2020-09-14,household_living_assistance,0,0,0,0,0,0,0,1170.0180783614471,1806.036080086539,-636.0180017250918,212.53734393486778,0
69,north 1 1,79,,6.0,1380.2292198635964,570.1408392821163,265.42869612761467,100.86290452849357,0.0,0.0,0.0,47.777165302970644,180.49151336677798,61.579457501606605,1114.8005237359816,0.0,233.5772525923009,185.80008728933026,0.0,0.0,0.0,0.0,0.0,31.851443535313763,248.44125957544733,4468.37,2021-02-10,medical_consumables_assistance,0,0,0,0,0,0,0,2316.661659801821,2104.318702899729,212.34295690209174,171.99779509069432,0
70,north 1 1,61,retired,2.0,0.0,265.3005291933724,254.68850802563753,0.0,0.0,0.0,0.0,0.0,63.67212700640938,48.284696313193784,318.36063503204696,0.0,114.6098286115369,249.38249744177008,3049.8948836070094,0.0,0.0,0.0,0.0,0.0,0.0,1106.0,2021-04-07,interim_dialysis_assistance,0,0,0,0,0,0,0,519.98903721901,3844.2046680119665,-3324.2156307929567,2759.1255036110733,1
71,north 1 1,65,employed,6.0,0.0,0.0,738.8549156060483,0.0,0.0,0.0,0.0,0.0,211.10140445887095,66.49694240454434,211.10140445887095,0.0,39.053759824891124,318.7631207328951,158.3260533441532,0.0,0.0,0.0,0.0,0.0,0.0,120.0,2022-06-27,household_living_assistance,0,0,0,0,0,0,0,738.8549156060483,1004.8426852242256,-265.98776961817737,770.0979234659612,0
72,north 1 1,65,employed,6.0,0.0,0.0,1778.3523008155776,0.0,0.0,0.0,0.0,0.0,267.26681977575157,64.76080633027826,925.1543761468323,0.0,61.67695840978882,333.05557541285964,0.0,0.0,0.0,0.0,0.0,0.0,92.51543761468322,0.0,2023-04-19,medical_consumables_assistance,0,0,0,0,0,0,0,1778.3523008155776,1744.4299736901937,33.92232712538385,197.36626691132423,0
73,north 1 1,38,employed,6.0,2544.5867320928605,0.0,848.5491395057475,742.4804970675291,0.0,0.0,0.0,0.0,530.3432121910922,66.82324473607761,456.0951624843393,0.0,116.67550668204028,243.95787760790242,1078.7180935966815,137.88923516968399,0.0,917.4937570905895,0.0,49.321918733771575,318.2059273146553,207.5,2021-06-11,medical_consumables_assistance,0,0,0,0,0,0,0,4135.616368666137,3915.5239356068337,220.09243305930326,167.58845505238514,1
74,north 1 1,65,,2.0,763.6639757934705,0.0,0.0,159.0966616236397,0.0,0.0,0.0,0.0,155.9147283911669,47.72899848709191,212.12888216485294,0.0,31.819332324727938,21.212888216485293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,871.0,2021-06-18,hiv_medication_fees,0,0,0,0,0,0,0,922.7606374171103,468.804829584325,453.95580783278524,222.73532627309558,0
75,north 1 1,45,,4.0,1590.6878981042082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.5802547788243,40.297426751973276,536.5920509604863,0.0,21.209171974722775,53.02292993680694,233.30089172195053,106.04585987361388,0.0,0.0,0.0,0.0,0.0,2000.0,2021-07-15,hiv_medication_fees,0,0,0,0,0,0,0,1590.6878981042082,1176.048585998378,414.6393121058303,537.5040453553993,1
76,north 1 1,62,,2.0,1694.47413445308,0.0,264.76158350829377,0.0,0.0,0.0,0.0,0.0,0.0,58.77707153884121,1059.046334033175,0.0,180.03787678563975,296.532973529289,0.0,0.0,0.0,0.0,317.7139002099525,0.0,0.0,0.0,2022-01-13,medical_consumables_assistance,0,0,0,0,0,0,0,1959.2357179613737,1912.1081560968976,47.12756186447629,96.37321639701892,0
77,north 1 1,60,employed,2.0,1434.982311920308,0.0,0.0,0.0,0.0,0.0,0.0,46.597211604792285,116.49302901198071,27.53471594828635,423.6110145890208,0.0,158.85413047088278,105.9027536472552,31.770826094176556,0.0,0.0,0.0,211.8055072945104,0.0,105.9027536472552,31.47,2022-01-21,medical_transport_assistance,0,0,0,0,0,0,0,1434.982311920308,1228.4719423081601,206.51036961214763,158.85413047088278,0
78,north 2 2,57,unemployed,1.0,0.0,0.0,193.8286474183365,0.0,0.0,0.0,0.0,27.997471293759713,43.07303275963033,21.536516379815165,161.52387284861373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.44078520828985,136.9,2019-07-20,medical_consumables_assistance,0,0,0,0,0,0,0,193.8286474183365,313.57167849010875,-119.74303107177231,248.16527824461014,0
79,north 2 2,78,,4.0,0.0,0.0,1516.0813816619652,270.97745641856386,0.0,0.0,0.0,0.0,138.59479391526548,48.73309986974173,481.97571299744567,0.0,0.0,133.88214249929047,231.3483422387739,85.6845711995459,0.0,0.0,48.19757129974457,0.0,592.2945984168609,9.75,2019-11-15,medical_consumables_assistance,0,0,0,0,0,0,0,1787.058838080529,1760.7108324366689,26.348005643860265,240.92359307032316,0
80,north 2 2,92,retired,1.0,0.0,0.0,797.4225572592952,372.1305267210044,0.0,0.0,0.0,0.0,106.32300763457269,48.90858351190344,318.9690229037181,0.0,33.33226289343854,0.0,0.0,0.0,0.0,808.0548580227525,0.0,0.0,0.0,400.0,2020-07-16,medical_consumables_assistance,0,0,0,0,0,0,0,1169.5530839802996,1315.5877349663851,-146.03465098608558,192.338320810942,0
81,north 1 1,43,employed,6.0,3795.775370445998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.6484801370307,48.377529231174485,1084.5072486988565,0.0,114.40488231372251,0.0,214.98761341853802,85.05939205481228,0.0,701.7399844522013,0.0,0.0,1990.3897740826073,800.41,2020-07-17,medical_consumables_assistance,0,0,0,0,0,0,0,3795.775370445998,4452.114904388944,-656.3395339429452,242.37673766018762,1
82,north 2 2,42,unemployed,4.0,1360.520546493832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.89370713962209,744.0346738638143,0.0,84.92624348816967,95.66160092534756,46.76789378572547,0.0,0.0,0.0,27.741864268350792,0.0,255.09760246759348,2203.41,2020-08-16,hiv_medication_fees,0,0,0,0,0,0,0,1360.520546493832,1303.1235859386234,57.39696055520854,170.065068311729,0
83,north 2 2,30,,3.0,1061.6825840737738,0.0,0.0,0.0,0.0,0.0,0.0,477.7571628331982,265.42064601844345,247.3720420891893,530.8412920368869,0.0,146.51219660218078,53.08412920368869,159.25238761106607,0.0,0.0,0.0,0.0,0.0,599.8506600016822,68.87,2021-02-08,medical_consumables_assistance,0,0,0,0,0,0,0,1061.6825840737738,2480.0905163963357,-1418.4079323225617,668.8600279664774,0
84,north 2 2,87,unemployed,2.0,0.0,0.0,254.75175540091467,0.0,0.0,0.0,0.0,0.0,0.0,47.7659541376715,212.29312950076223,0.0,48.82741978517531,42.45862590015245,157.09691583056406,0.0,0.0,0.0,0.0,0.0,0.0,2437.79,2021-03-20,medical_consumables_assistance,0,0,0,0,0,0,0,254.75175540091467,508.4420451543255,-253.69028975341087,377.3722670005549,0
85,north 2 2,73,unemployed,3.0,0.0,0.0,1303.4842007685795,0.0,0.0,0.0,0.0,0.0,233.143515584624,65.70408166475767,1006.7560900245127,0.0,27.553324569091927,105.97432526573817,209.82916402616158,0.0,0.0,0.0,0.0,0.0,0.0,449.25,2021-10-23,medical_consumables_assistance,0,0,0,0,0,0,0,1303.4842007685795,1648.960501134886,-345.4763003663065,268.178627517477,0
86,north 2 2,69,,3.0,0.0,529.0366567454327,1122.6157856138082,0.0,0.0,0.0,0.0,0.0,172.46595009901105,32.800272718216824,1269.6879761890384,0.0,150.24641051570288,211.61466269817305,105.80733134908652,0.0,0.0,0.0,0.0,0.0,529.0366567454327,0.0,2022-04-09,household_living_assistance,0,0,0,0,0,0,0,1651.6524423592407,2471.6592603146614,-820.0068179554206,211.61466269817305,0
87,north 2 2,77,,4.0,0.0,0.0,321.61411440567076,0.0,0.0,0.0,0.0,0.0,342.7729377218333,67.70823461172016,253.9058797939506,0.0,243.3264681358693,52.89705829040637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.88,2022-04-15,household_living_assistance,4,0,0,2,0,1,1,321.61411440567076,960.6105785537798,-638.996464148109,211.58823316162548,1
88,north 3 3,67,,3.0,0.0,644.4901217643991,212.7030104833,265.878763104125,0.0,0.0,0.0,53.175752620825,186.1151341728875,32.9689666249115,691.2847840707251,0.0,60.620357987740505,0.0,89.33526440298601,0.0,0.0,744.46053669155,0.0,0.0,127.62180628998001,0.0,2020-06-12,medical_consumables_assistance,0,0,0,0,0,0,0,1123.0718953518242,1985.5826028616057,-862.5107075097816,101.4912414521066,0
89,north 3 3,71,,2.0,0.0,0.0,191.01103571789903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-04-15,medical_consumables_assistance,0,0,0,0,0,0,0,191.01103571789903,0.0,191.01103571789903,0.0,0
90,north 3 3,64,,2.0,1281.6378033646433,0.0,228.44743310593933,0.0,0.0,0.0,0.0,0.0,59.96877629142918,32.332467330538975,689.0525824541094,0.0,100.70768512790829,99.64760423182504,0.0,0.0,0.0,0.0,0.0,0.0,81.99725731203901,9.17,2021-08-15,interim_dialysis_assistance,0,0,0,0,0,0,0,1510.0852364705827,1063.7063727478499,446.37886372273283,818.9124922243069,0
91,north 3 3,64,,2.0,0.0,448.7854536629986,448.7854536629986,49.86505040699984,0.0,0.0,0.0,0.0,109.70311089539966,31.7141720588519,299.19030244199905,0.0,202.95075515648935,59.83806048839981,0.0,0.0,0.0,0.0,0.0,0.0,703.3964010411397,50.58,2024-01-26,others,0,0,0,0,0,0,0,947.435957732997,1406.7928020822794,-459.3568443492826,249.3252520349992,0
92,south 2 2,63,unemployed,3.0,0.0,0.0,211.81756235750547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-28,medical_transport_assistance,0,0,0,0,0,0,0,211.81756235750547,0.0,211.81756235750547,2372.3566984040613,0
93,south 1 1,57,,2.0,0.0,0.0,1746.887583603281,50.05408549006536,0.0,0.0,0.0,44.04759523125752,220.23797615628757,31.03353300384052,400.4326839205229,60.06490258807843,147.15901134079215,145.15684792118952,50.05408549006536,0.0,0.0,941.0168072132287,0.0,0.0,0.0,0.0,2023-12-22,household_living_assistance,3,0,0,1,0,2,0,1796.9416690933463,2039.2034428652628,-242.26177377191632,250.2704274503268,1
94,south 1 1,57,,2.0,0.0,0.0,279.5214910392746,0.0,0.0,0.0,0.0,184.48418408592124,190.07461390670673,21.24363331898487,950.3730695335337,0.0,111.80859641570984,24.597891211456165,83.85644731178238,0.0,0.0,0.0,0.0,0.0,28.231670594966733,0.0,2017-04-15,household_living_assistance,0,0,0,0,0,0,0,279.5214910392746,1594.6701063790615,-1315.148615339787,594.8217329315763,0
95,south 1 1,71,unemployed,3.0,0.0,0.0,0.0,213.03690928490917,0.0,0.0,0.0,0.0,0.0,0.0,319.55536392736377,0.0,0.0,0.0,45.80293549625547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-17,household_living_assistance,2,0,0,0,0,0,2,213.03690928490917,365.35829942361926,-152.32139013871006,106.51845464245459,1
96,south 1 1,50,unemployed,0.0,0.0,0.0,0.0,0.0,0.0,1063.3920691103563,0.0,0.0,106.33920691103563,319.01762073310687,372.1872241886247,0.0,28.71158586597962,212.67841382207126,0.0,0.0,0.0,638.0352414662137,0.0,0.0,127.60704829324276,0.0,2020-06-28,medical_consumables_assistance,0,0,0,0,0,0,0,1063.3920691103563,1804.5763412802746,-741.1842721699184,124.41687208591169,0
97,south 1 1,71,unemployed,1.0,0.0,265.8136924961518,0.0,0.0,0.0,0.0,0.0,35.08740740949204,129.71708193812208,19.13858585972293,31.897643099538218,0.0,15.948821549769109,74.42783389892251,47.84646464930733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-18,medical_consumables_assistance,1,0,0,0,0,0,1,265.8136924961518,354.0638384048742,-88.2501459087224,577.5387259602389,1
98,south 1 1,56,unemployed,0.0,0.0,0.0,0.0,0.0,0.0,637.7755617282716,0.0,0.0,69.09235252056274,67.49791361624207,228.53624295263063,0.0,127.5551123456543,0.0,425.18370781884767,0.0,0.0,0.0,0.0,0.0,0.0,2068.76,2020-08-15,medical_consumables_assistance,0,0,0,0,0,0,0,637.7755617282716,917.8653292539374,-280.0897675256659,236.86984362588004,0
99,south 1 1,86,unemployed,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,,medical_consumables_assistance,0,0,0,0,0,0,0,600.0,600.0,0.0,0.0,0
100,south 1 1,86,unemployed,0.0,0.0,0.0,265.6403971809015,53.1280794361803,0.0,0.0,0.0,46.752709903838664,120.06945952576747,30.814286072984572,265.6403971809015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,2020-10-15,medical_consumables_assistance,0,0,0,0,0,0,0,318.7684766170818,463.2768526834922,-144.50837606641042,0.0,0
101,south 1 1,85,unemployed,0.0,0.0,0.0,1224.6341601496229,0.0,0.0,0.0,0.0,27.627321617258307,106.25892929714733,22.845669798886675,510.0428606263072,0.0,63.7553575782884,161.51357253166395,106.25892929714733,31.8776787891442,0.0,0.0,0.0,0.0,502.0734409290211,0.0,2020-10-17,medical_consumables_assistance,0,0,0,0,0,0,0,1224.6341601496229,1532.2537604648644,-307.61960031524154,0.0,0
102,south 1 1,74,unemployed,5.0,2655.997125763789,0.0,159.35982754582733,0.0,0.0,0.0,0.0,212.47977006110312,191.2317930549928,69.0559252698585,849.9190802444125,0.0,223.10375856415828,106.23988503055156,0.0,53.11994251527578,0.0,63.74393101833093,0.0,472.76748838595444,424.95954012220625,0.0,2020-11-12,medical_consumables_assistance,0,0,0,0,0,0,0,2815.356953309616,2666.621114266844,148.73583904277217,174.02093168004347,1
103,south 1 1,86,unemployed,0.0,0.0,0.0,1043.3040215676808,0.0,0.0,0.0,0.0,117.9294769796462,106.24277205373532,22.310982131284415,637.4566323224119,0.0,29.74797617504589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-11-14,day_care_fees_assistance,0,0,0,0,0,0,0,1043.3040215676808,913.6878396621237,129.61618190555708,558.8369810026478,0
104,south 1 1,75,retired,2.0,0.0,709.7285663931455,0.0,0.0,0.0,0.0,0.0,159.37018706432906,132.80848922027423,31.874037412865814,247.55502390659115,0.0,35.59267511103349,212.49358275243875,144.49563627165836,0.0,0.0,0.0,0.0,0.0,34.955194362776176,0.0,2020-11-07,medical_transport_assistance,0,0,0,0,0,0,0,709.7285663931455,999.144826101967,-289.4162597088216,0.0,0
105,south 1 1,63,unemployed,0.0,0.0,0.0,637.4566323224119,0.0,0.0,0.0,0.0,47.80924742418089,0.0,26.56069301343383,637.4566323224119,0.0,0.0,42.49710882149412,0.0,0.0,0.0,0.0,35.378843093893856,0.0,0.0,0.0,2020-11-14,household_living_assistance,0,0,0,0,0,0,0,637.4566323224119,789.7025246754146,-152.24589235300272,159.36415808060298,0
106,south 1 1,52,,2.0,0.0,0.0,318.66325867061016,0.0,0.0,0.0,140.74293924618615,0.0,0.0,0.0,1062.2108622353674,0.0,79.66581466765254,59.483808285180565,0.0,0.0,0.0,0.0,0.0,0.0,420.6355014452054,0.0,2020-12-13,medical_consumables_assistance,0,0,0,0,0,0,0,459.4061979167963,1621.995986633406,-1162.5897887166095,0.0,0
107,south 1 1,60,employed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,household_living_assistance,0,0,0,0,0,0,0,0.0,0.0,0.0,200.0,0
108,east 4 4,77,retired,1.0,0.0,403.62393647208677,318.6504761621738,0.0,0.0,0.0,0.0,108.87224602207604,0.0,8.4973460309913,637.3009523243476,0.0,13.808187300360864,63.730095232434756,0.0,0.0,0.0,0.0,0.0,0.0,26.554206346847813,0.0,2020-12-15,household_living_assistance,0,0,0,0,0,0,0,722.2744126342606,858.7630332570583,-136.48862062279775,106.21682538739125,0
109,south 1 1,79,retired,0.0,0.0,0.0,531.1054311176837,212.44217244707346,0.0,0.0,0.0,159.33162933530508,212.44217244707346,31.86632586706102,531.1054311176837,0.0,74.35476035647571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,2020-12-13,household_living_assistance,2,0,0,0,0,1,1,743.5476035647571,1009.1003191235989,-265.55271555884184,212.44217244707346,1
110,south 1 1,49,unemployed,0.0,0.0,0.0,1029.9868166041629,0.0,0.0,0.0,0.0,393.0031165757866,90.28449975389691,58.10073101809602,743.5194097379746,0.0,84.9736468271971,127.46047024079564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-20,household_living_assistance,0,0,0,0,0,0,0,1029.9868166041629,1497.3418741537469,-467.35505754958405,0.0,0
111,south 1 1,41,employed,0.0,3417.4422912130894,0.0,1436.9394660319717,0.0,0.0,0.0,0.0,46.71247617687976,562.6730084942335,31.318591982226202,955.4824672543587,0.0,262.12069018344573,456.50828991041584,3339.867731343894,339.7270994682164,0.0,0.0,6369.883115029058,0.0,0.0,66.32,2021-02-20,household_living_assistance,5,0,0,2,0,3,0,4854.381757245062,12364.293469842729,-7509.911712597667,636.9883115029058,2
112,south 1 1,88,unemployed,0.0,0.0,0.0,636.723497058865,53.06029142157208,0.0,0.0,0.0,47.754262279414874,84.89646627451533,26.53014571078604,1114.2661198530138,0.0,74.28440799020092,21.224116568628833,0.0,0.0,0.0,0.0,0.0,0.0,191.0170491176595,30000.0,2021-04-17,medical_consumables_assistance,4,0,0,0,0,3,1,689.7837884804371,1559.9725677942192,-870.1887793137822,63.672349705886504,2
113,south 1 1,62,unemployed,0.0,0.0,477.4009987773132,0.0,0.0,0.0,0.0,0.0,28.644059926638793,67.89703093721788,23.339604384668647,212.17822167880587,0.0,59.40990207006564,53.04455541970147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.03,2021-05-16,household_living_assistance,1,0,0,0,0,0,1,477.4009987773132,444.5133744170983,32.88762436021491,106.08911083940293,2
114,south 1 1,66,unemployed,0.0,0.0,0.0,106.08489410559001,212.16978821118002,0.0,0.0,0.0,58.87711622860245,34.47759058431675,10.873701645822976,79.5636705791925,0.0,10.608489410559,31.825468231677004,7.425942587391301,0.0,0.0,0.0,0.0,0.0,10.608489410559,2.25,2021-05-23,household_living_assistance,0,0,0,0,0,0,0,318.25468231677,244.260468678121,73.99421363864903,106.08489410559001,0
115,south 1 1,79,unemployed,5.0,1749.7063301841383,0.0,530.2140394497388,0.0,0.0,0.0,0.0,0.0,318.12842366984336,23.85963177523825,795.3210591746083,0.0,434.77551234878587,356.30383451022453,0.0,328.7327044588381,0.0,0.0,0.0,0.0,371.14982761481724,0.0,2021-07-18,medical_consumables_assistance,0,0,0,0,0,0,0,2279.9203696338773,2628.270993552356,-348.35062391847845,413.5669507707963,1
116,south 1 1,74,retired,1.0,0.0,737.5336148108023,0.0,0.0,0.0,0.0,0.0,98.01991288792989,21.19349467847133,27.551543082012728,429.16826723904444,0.0,14.83544627492993,0.0,0.0,0.0,0.0,0.0,27.021705715050945,0.0,127.16096807082798,0.0,2021-10-11,household_living_assistance,1,0,0,0,0,0,1,737.5336148108023,744.9513379482672,-7.417723137464965,105.96747339235665,1
117,central 2 2,25,student,3.0,529.8551647304344,0.0,0.0,0.0,0.0,0.0,0.0,423.8841317843475,37.08986153113041,0.0,169.553652713739,0.0,52.98551647304344,95.37392965147819,0.0,1549.137545122371,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-17,education_fees_assistance,0,0,0,0,0,0,0,529.8551647304344,2328.0246372761094,-1798.169472545675,7722.882759321857,1
118,south 1 1,87,unemployed,0.0,0.0,0.0,587.9867731056864,0.0,0.0,0.0,0.0,282.86931246705996,63.566137633047184,47.674603224785386,158.91534408261796,0.0,52.971781360872654,31.783068816523592,0.0,0.0,0.0,0.0,0.0,0.0,29.664197562088685,0.0,2021-11-19,household_living_assistance,2,0,0,0,0,1,1,587.9867731056864,667.4444451469955,-79.45767204130898,211.88712544349062,1
119,south 1 1,64,employed,4.0,3178.3741457190085,0.0,0.0,0.0,0.0,0.0,0.0,4025.940584577411,635.6748291438017,0.0,635.6748291438017,0.0,42.37832194292012,153.62141704308542,74.1620634001102,1267.1118260933115,0.0,0.0,0.0,0.0,127.13496582876034,0.0,2021-11-20,household_living_assistance,4,0,0,2,0,2,0,3178.3741457190085,6961.698837173202,-3783.3246914541933,211.89160971460058,1
120,south 1 1,28,,3.0,1171.020025946348,0.0,0.0,0.0,0.0,0.0,0.0,42.937400951366094,146.3775032432935,32.690975724335544,585.510012973174,48.79250108109783,92.70575205408588,97.58500216219566,111.24690246490306,117.1020025946348,0.0,0.0,275.18970609739176,0.0,0.0,0.0,2024-08-18,household_living_assistance,3,1,0,0,0,2,0,1171.020025946348,1550.137759346478,-379.11773340013013,292.755006486587,0
121,south 1 1,86,retired,2.0,0.0,0.0,1640.6353191454566,476.31347975190675,0.0,0.0,730.3473356195904,34.929655181806496,74.09320796140771,21.698725188697974,529.2371997243408,0.0,52.923719972434085,44.45592477684463,29.637283184563085,0.0,0.0,688.0083596416431,0.0,0.0,1376.0167192832862,0.0,2022-02-21,medical_transport_assistance,0,0,0,0,0,0,0,2847.2961345169538,2851.000794915024,-3.7046603980703856,1376.0167192832862,0
122,south 1 1,64,unemployed,1.0,0.0,0.0,455.1048193356441,0.0,0.0,27.51796582029476,22.226049316391922,27.51796582029476,37.043415527319866,22.226049316391922,243.42815917953055,0.0,48.685631835906115,52.919165039028385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-03-19,household_living_assistance,0,0,0,0,0,0,0,504.8488344723308,431.8203867184716,73.02844775385917,158.75749511708514,0
123,south 1 1,53,unemployed,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.3252415488645,0.0,84.62006441303053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-04-17,medical_transport_assistance,0,0,0,0,0,0,0,0.0,401.94530596189503,-401.94530596189503,370.2127818070086,0
124,south 2 2,38,unemployed,4.0,0.0,0.0,0.0,637.9454404110921,0.0,0.0,0.0,0.0,159.48636010277303,0.0,510.3563523288737,0.0,0.0,159.48636010277303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2020-07-17,hiv_medication_fees,0,0,0,0,0,0,0,637.9454404110921,829.3290725344198,-191.38363212332763,217.96469214045646,0
125,south 2 2,70,retired,1.0,0.0,0.0,245.1844560161382,0.0,0.0,0.0,0.0,0.0,26.592674188301324,32.44306250972762,106.3706967532053,0.0,0.0,10.63706967532053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-05-17,medical_consumables_assistance,1,0,0,0,0,0,1,245.1844560161382,176.04350312655475,69.14095288958345,257.2043447492504,1
